AGNO;RBD;DGV_RBD;NOM_RBD;COD_REG_RBD;COD_PRO_RBD;COD_COM_RBD;NOM_COM_RBD;COD_DEPROV_RBD;NOM_DEPROV_RBD;COD_DEPE;COD_DEPE2;RURAL_RBD;ESTADO_ESTAB;CONVENIO_SEP;AÑO_INGRESO_SEP;CLASIFICACION_SEP;EE_GRATUITO;N_PRIO;N_PRIO_BEN;N_PREF;N_PREF_BEN;N_BEN
2022;4125;4;ESCUELA ROSARIO CHACON BARRIOS;16;162;16204;NINHUE;81;ÑUBLE;2;1;1;1;1;2021;EMERGENTE;1;49;49;1;1;50
2022;4128;9;ESCUELA BASICA DE RELOCA;16;162;16204;NINHUE;81;ÑUBLE;2;1;1;1;1;2021;EMERGENTE;1;9;9;0;0;9
2022;4130;0;ESCUELA BASICA EL RINCON;16;162;16204;NINHUE;81;ÑUBLE;2;1;1;1;1;2021;EMERGENTE;1;41;41;5;5;46
2022;4131;9;ESCUELA DOCTOR DAVID BENAVENTE SEPÚLVEDA;16;162;16204;NINHUE;81;ÑUBLE;2;1;1;1;1;2021;EMERGENTE;1;16;16;4;4;20
2022;4133;5;ESCUELA ALIPIA ACEVEDO;16;162;16204;NINHUE;81;ÑUBLE;2;1;1;1;1;2021;EMERGENTE;1;10;10;0;0;10
2022;4134;3;ESCUELA BASICA TALHUAN;16;162;16204;NINHUE;81;ÑUBLE;2;1;1;1;1;2021;AUTONOMO;1;49;49;7;7;56
2022;4139;4;ESCUELA PARTICULAR ADVENTISTA QUIRAO;16;162;16204;NINHUE;81;ÑUBLE;3;2;1;1;1;2021;EMERGENTE;1;79;79;14;14;93
2022;4140;8;LICEO BICENTENARIO DE EXCELENCIA POLIVALENTE SAN NICOLÁS;16;163;16305;SAN NICOLÁS;81;ÑUBLE;2;1;0;1;1;2019;AUTONOMO;1;1497;1447;795;783;2230
2022;4141;6;LICEO BICENTENARIO DE EXCELENCIA TÉCNICO PUENTE ÑUBLE;16;163;16305;SAN NICOLÁS;81;ÑUBLE;2;1;1;1;1;2021;AUTONOMO;1;402;402;98;98;500
2022;4142;4;ESCUELA LA MERCED;16;163;16301;SAN CARLOS;81;ÑUBLE;2;1;1;1;1;2021;EMERGENTE;1;18;18;5;5;23
2022;4146;7;ESCUELA BASICA LA LOMA;16;163;16305;SAN NICOLÁS;81;ÑUBLE;2;1;1;1;1;2021;AUTONOMO;1;98;98;28;28;126
2022;4154;8;ESCUELA BASICA LAJUELAS;16;163;16305;SAN NICOLÁS;81;ÑUBLE;2;1;1;1;1;2021;EMERGENTE;1;41;41;3;3;44
2022;4155;6;ESCUELA BASICA DADINCO;16;163;16305;SAN NICOLÁS;81;ÑUBLE;2;1;1;1;1;2021;EMERGENTE;1;30;30;10;10;40
2022;4158;0;ESCUELA BASICA MONTELEON;16;163;16305;SAN NICOLÁS;81;ÑUBLE;2;1;1;1;1;2021;AUTONOMO;1;82;82;18;18;100
2022;4160;2;LICEO COMERCIAL CAMILO HENRIQUEZ;8;83;8301;LOS ÁNGELES;82;BIOBÍO;3;2;0;1;1;2021;AUTONOMO;1;1098;1098;202;202;1300
2022;4162;9;LICEO COMERCIAL DIEGO PORTALES PALAZUELO;8;83;8301;LOS ÁNGELES;82;BIOBÍO;2;1;0;1;1;2022;EMERGENTE;1;1018;1018;367;367;1385
2022;4163;7;LICEO BICENTENARIO LOS ÁNGELES;8;83;8301;LOS ÁNGELES;82;BIOBÍO;2;1;0;1;1;2019;AUTONOMO;1;825;825;631;631;1456
2022;4164;5;LICEO COEDUCACIONAL SANTA MARÍA DE LOS ÁNGELES;8;83;8301;LOS ÁNGELES;82;BIOBÍO;2;1;0;1;1;2022;EMERGENTE;1;621;621;388;388;1009
2022;4165;3;LICEO INDUSTRIAL SAMUEL VIVANCO PARADA;8;83;8301;LOS ÁNGELES;82;BIOBÍO;2;1;0;1;1;2022;EMERGENTE;1;697;664;141;134;798
2022;4166;1;LICEO TECNICO BICENTENARIO JUANITA FERNANDEZ SOLAR;8;83;8301;LOS ÁNGELES;82;BIOBÍO;2;1;0;1;1;2022;EMERGENTE;1;723;723;156;156;879
2022;4168;8;ESCUELA GENERAL BERNARDO O HIGGINS;8;83;8301;LOS ÁNGELES;82;BIOBÍO;2;1;0;1;1;2020;EMERGENTE;1;117;117;30;30;147
2022;4169;6;ESCUELA ESPANA;8;83;8301;LOS ÁNGELES;82;BIOBÍO;2;1;0;1;1;2020;EMERGENTE;1;436;436;276;276;712
2022;4171;8;ESCUELA COLONIA ARABE;8;83;8301;LOS ÁNGELES;82;BIOBÍO;2;1;0;1;1;2020;EMERGENTE;1;203;203;46;46;249
2022;4172;6;ESCUELA GENERAL JOSE DE SAN MARTIN;8;83;8301;LOS ÁNGELES;82;BIOBÍO;2;1;0;1;1;2020;EMERGENTE;1;169;169;66;66;235
2022;4173;4;ESCUELA BLANCO ENCALADA;8;83;8301;LOS ÁNGELES;82;BIOBÍO;2;1;0;1;1;2020;EMERGENTE;1;254;254;93;93;347
2022;4174;2;ESCUELA HOGAR NIEVES VASQUEZ PALACIOS;8;83;8301;LOS ÁNGELES;82;BIOBÍO;2;1;0;1;1;2020;EMERGENTE;1;295;295;66;66;361
2022;4175;0;ESCUELA THOMAS JEFFERSON;8;83;8301;LOS ÁNGELES;82;BIOBÍO;2;1;0;1;1;2020;EMERGENTE;1;286;286;148;148;434
2022;4176;9;ESCUELA JOSE MANSO DE VELASCO;8;83;8301;LOS ÁNGELES;82;BIOBÍO;2;1;0;1;1;2020;EMERGENTE;1;366;366;230;230;596
2022;4177;7;ESCUELA CLARA REBOLLEDO DE GODOY;8;83;8301;LOS ÁNGELES;82;BIOBÍO;2;1;0;1;1;2020;EMERGENTE;1;75;75;6;6;81
2022;4179;3;ESCUELA PEDRO RUIZ ALDEA;8;83;8301;LOS ÁNGELES;82;BIOBÍO;2;1;0;1;1;2020;EMERGENTE;1;460;460;189;189;649
2022;4180;7;ESCUELA ARTURO ALESSANDRI PALMA;8;83;8301;LOS ÁNGELES;82;BIOBÍO;2;1;0;1;1;2020;EMERGENTE;1;408;408;98;98;506
2022;4181;5;ESCUELA BASICA REPUBLICA DE ISRAEL;8;83;8301;LOS ÁNGELES;82;BIOBÍO;2;1;0;1;1;2020;EMERGENTE;1;133;133;74;74;207
2022;4183;1;ESCUELA BASICA 21 DE MAYO;8;83;8301;LOS ÁNGELES;82;BIOBÍO;2;1;0;1;1;2020;EMERGENTE;1;131;131;16;16;147
2022;4185;8;ESCUELA ISLA DE LAJA;8;83;8301;LOS ÁNGELES;82;BIOBÍO;2;1;0;1;1;2020;EMERGENTE;1;314;314;46;46;360
2022;4186;6;ESCUELA BASICA REPUBLICA DE ALEMANIA;8;83;8301;LOS ÁNGELES;82;BIOBÍO;2;1;0;1;1;2020;EMERGENTE;1;179;179;69;69;248
2022;4187;4;ESCUELA BÁSICA ESPERANZA;8;83;8301;LOS ÁNGELES;82;BIOBÍO;2;1;0;1;0;0;SIN SEP;1;59;0;14;0;0
2022;4188;2;ESCUELA REPUBLICA DE GRECIA;8;83;8301;LOS ÁNGELES;82;BIOBÍO;2;1;0;1;1;2020;EN RECUPERACION;1;68;68;4;4;72
2022;4189;0;ESCUELA BASICA 11 DE SEPTIEMBRE;8;83;8301;LOS ÁNGELES;82;BIOBÍO;2;1;0;1;1;2020;EMERGENTE;1;181;181;30;30;211
2022;4190;4;LICEO SANTA FE;8;83;8301;LOS ÁNGELES;82;BIOBÍO;2;1;1;1;1;2020;EMERGENTE;1;410;410;134;134;544
2022;4191;2;ESCUELA BASICA SANTA CLARA DE CHACAYAL;8;83;8301;LOS ÁNGELES;82;BIOBÍO;2;1;1;1;1;2020;EMERGENTE;1;172;172;24;24;196
2022;4193;9;ESCUELA BASICA LOS MOLINOS;8;83;8301;LOS ÁNGELES;82;BIOBÍO;2;1;1;1;1;2020;EMERGENTE;1;30;30;7;7;37
2022;4194;7;ESCUELA BASICA LA QUEBRADA;8;83;8301;LOS ÁNGELES;82;BIOBÍO;2;1;1;1;1;2020;EMERGENTE;1;88;88;15;15;103
2022;4195;5;LICEO AGROINDUSTRIAL LLANO BLANCO;8;83;8301;LOS ÁNGELES;82;BIOBÍO;2;1;1;1;1;2020;EMERGENTE;1;295;295;63;63;358
2022;4197;1;ESCUELA CORONEL GUILLERMO MARIN CARMONA;8;83;8301;LOS ÁNGELES;82;BIOBÍO;2;1;1;1;1;2020;EMERGENTE;1;140;140;28;28;168
2022;4199;8;ESCUELA BASICA LA AGUADA DE CUEL;8;83;8301;LOS ÁNGELES;82;BIOBÍO;2;1;1;1;1;2020;EMERGENTE;1;107;107;35;35;142
2022;4200;5;ESCUELA BASICA VIRQUENCO;8;83;8301;LOS ÁNGELES;82;BIOBÍO;2;1;1;1;1;2020;EMERGENTE;1;164;164;69;69;233
2022;4201;3;ESCUELA BÁSICA HITILHUE;8;83;8301;LOS ÁNGELES;82;BIOBÍO;2;1;1;1;1;2020;EMERGENTE;1;175;175;40;40;215
2022;4202;1;ESCUELA BASICA LOS TRONCOS;8;83;8301;LOS ÁNGELES;82;BIOBÍO;2;1;1;1;1;2020;EMERGENTE;1;14;14;1;1;15
2022;4204;8;ESCUELA BASICA MILLANTU;8;83;8301;LOS ÁNGELES;82;BIOBÍO;2;1;1;1;1;2020;EMERGENTE;1;157;157;38;38;195
2022;4205;6;ESCUELA DIEGO PORTALES PALAZUELOS;8;83;8301;LOS ÁNGELES;82;BIOBÍO;2;1;1;1;1;2020;EMERGENTE;1;290;290;69;69;359
2022;4207;2;ESCUELA BÁSICA LA RINCONADA DEL SALTO;8;83;8301;LOS ÁNGELES;82;BIOBÍO;2;1;1;1;1;2020;EMERGENTE;1;135;135;28;28;163
2022;4210;2;ESCUELA BASICA COYANCO;8;83;8301;LOS ÁNGELES;82;BIOBÍO;2;1;1;1;1;2020;EMERGENTE;1;52;52;8;8;60
2022;4212;9;ESCUELA BASICA LAS QUINTAS;8;83;8301;LOS ÁNGELES;82;BIOBÍO;2;1;1;1;1;2020;AUTONOMO;1;67;67;23;23;90
2022;4216;1;ESCUELA BASICA EL CHEQUEN;8;83;8301;LOS ÁNGELES;82;BIOBÍO;2;1;1;1;1;2020;EMERGENTE;1;5;5;1;1;6
2022;4221;8;ESCUELA BASICA LA CAPILLA;8;83;8301;LOS ÁNGELES;82;BIOBÍO;2;1;1;1;1;2020;EMERGENTE;1;84;84;8;8;92
2022;4228;5;ESCUELA BASICA LA MANCHA;8;83;8301;LOS ÁNGELES;82;BIOBÍO;2;1;1;1;1;2020;EMERGENTE;1;8;8;3;3;11
2022;4231;5;ESCUELA BASICA LA LEYENDA;8;83;8301;LOS ÁNGELES;82;BIOBÍO;2;1;1;1;1;2020;EMERGENTE;1;122;122;18;18;140
2022;4235;8;ESCUELA BASICA EL AMANECER DE DUQUECO;8;83;8301;LOS ÁNGELES;82;BIOBÍO;2;1;1;1;1;2020;EMERGENTE;1;176;176;27;27;203
2022;4241;2;ESCUELA TENIENTE IGNACIO SERRANO;8;83;8301;LOS ÁNGELES;82;BIOBÍO;2;1;1;1;1;2020;EMERGENTE;1;34;34;8;8;42
2022;4254;4;ESCUELA PUENTE PERALES;8;83;8304;LAJA;82;BIOBÍO;2;1;1;1;1;2021;AUTONOMO;1;110;110;28;28;138
2022;4255;2;ESCUELA BASICA EL NOGAL.;8;83;8301;LOS ÁNGELES;82;BIOBÍO;2;1;1;1;1;2020;EMERGENTE;1;180;180;33;33;213
2022;4258;7;ESCUELA SANTA MARÍA DE LOS ÁNGELES;8;83;8301;LOS ÁNGELES;82;BIOBÍO;3;2;0;1;1;2021;EN RECUPERACION;1;206;206;41;41;247
2022;4259;5;COLEGIO SAN NICOLÁS;8;83;8301;LOS ÁNGELES;82;BIOBÍO;3;2;0;1;1;2021;EMERGENTE;1;260;260;52;52;312
2022;4260;9;CENTRO EDUC. Y CAPAC. LABORAL CECAP;8;83;8301;LOS ÁNGELES;82;BIOBÍO;3;2;0;1;0;0;SIN SEP;1;21;0;2;0;0
2022;4262;5;COLEGIO PARTICULAR MARTA BRUNET;8;83;8301;LOS ÁNGELES;82;BIOBÍO;3;2;0;1;1;2021;EMERGENTE;1;583;583;230;230;813
2022;4263;3;COLEGIO SAN RAFAEL ARCANGEL;8;83;8301;LOS ÁNGELES;82;BIOBÍO;3;2;0;1;1;2022;AUTONOMO;0;469;469;465;0;469
2022;4266;8;COLEGIO LOS ANGELES;8;83;8301;LOS ÁNGELES;82;BIOBÍO;3;2;0;1;1;2021;EMERGENTE;1;374;374;243;243;617
2022;4268;4;ESCUELA PARTICULAR ADVENTISTA;8;83;8301;LOS ÁNGELES;82;BIOBÍO;3;2;0;1;1;2021;EMERGENTE;1;179;179;163;163;342
2022;4269;2;COLEGIO HISPANOAMERICANO;8;83;8301;LOS ÁNGELES;82;BIOBÍO;3;2;0;1;1;2022;AUTONOMO;1;560;560;275;275;835
2022;4270;6;LICEO PARTICULAR CARLOS CONDELL;8;83;8301;LOS ÁNGELES;82;BIOBÍO;3;2;0;1;1;2021;EMERGENTE;1;295;295;35;35;330
2022;4272;2;ESCUELA PARTICULAR DIEGO DE ALMAGRO;8;83;8301;LOS ÁNGELES;82;BIOBÍO;3;2;0;1;1;2021;EMERGENTE;1;196;196;21;21;217
2022;4275;7;ESCUELA PARTICULAR LA VICTORIA;8;83;8301;LOS ÁNGELES;82;BIOBÍO;3;2;1;1;1;2021;EMERGENTE;1;257;257;76;76;333
2022;4277;3;CENTRO EDUCACIÓN ADVENTISTA LOS ÁNGELES;8;83;8301;LOS ÁNGELES;82;BIOBÍO;3;2;1;1;1;2021;EMERGENTE;0;1111;1111;531;0;1111
2022;4280;3;ESCUELA PARTICULAR SAN JOSÉ;8;83;8301;LOS ÁNGELES;82;BIOBÍO;3;2;1;1;1;2021;EMERGENTE;1;245;245;68;68;313
2022;4281;1;ESCUELA PARTICULAR RURAL LOS COPIHUES;8;83;8301;LOS ÁNGELES;82;BIOBÍO;3;2;1;1;1;2021;EMERGENTE;1;78;78;6;6;84
2022;4285;4;LICEO ALEMAN DEL VERBO DIVINO;8;83;8301;LOS ÁNGELES;82;BIOBÍO;4;3;0;1;0;0;SIN SEP;0;122;0;112;0;0
2022;4286;2;COLEGIO ALEMAN LOS ANGELES;8;83;8301;LOS ÁNGELES;82;BIOBÍO;4;3;0;1;0;0;SIN SEP;0;79;0;27;0;0
2022;4287;0;LICEO AGRÍCOLA Y FORESTAL EL HUERTÓN;8;83;8301;LOS ÁNGELES;82;BIOBÍO;5;4;0;1;0;0;SIN SEP;1;512;0;115;0;0
2022;4288;9;LICEO BICENTENARIO POLITÉCNICO MONTE ÁGUILA;8;83;8303;CABRERO;82;BIOBÍO;2;1;0;1;1;2022;EMERGENTE;1;459;450;115;115;565
2022;4289;7;LICEO MANUEL ARÍSTIDES ZAÑARTU;8;83;8303;CABRERO;82;BIOBÍO;2;1;0;1;1;2022;EMERGENTE;1;418;406;156;154;560
2022;4290;0;ESCUELA CHARRUA;8;83;8303;CABRERO;82;BIOBÍO;2;1;1;1;1;2021;AUTONOMO;1;114;114;36;36;150
2022;4292;7;ESCUELA SALTO EL LAJA;8;83;8303;CABRERO;82;BIOBÍO;2;1;1;1;1;2021;AUTONOMO;1;276;276;96;96;372
2022;4295;1;ESCUELA PILLANCO;8;83;8303;CABRERO;82;BIOBÍO;2;1;1;1;1;2021;EMERGENTE;1;15;15;1;1;16
2022;4297;8;ESCUELA LAS OBRAS;8;83;8303;CABRERO;82;BIOBÍO;2;1;1;1;1;2021;EMERGENTE;1;7;7;2;2;9
2022;4298;6;ESCUELA EL MANZANO;8;83;8303;CABRERO;82;BIOBÍO;2;1;1;1;1;2021;EMERGENTE;1;2;2;0;0;2
2022;4299;4;ESCUELA EL PARAISO;8;83;8303;CABRERO;82;BIOBÍO;2;1;1;1;1;2021;EMERGENTE;1;12;12;4;4;16
2022;4300;1;ESCUELA LOMAS DE ANGOL;8;83;8303;CABRERO;82;BIOBÍO;2;1;1;1;1;2021;EMERGENTE;1;13;13;1;1;14
2022;4302;8;ESCUELA COLICHEU;8;83;8303;CABRERO;82;BIOBÍO;2;1;1;1;1;2021;EMERGENTE;1;23;23;1;1;24
2022;4303;6;ESCUELA LOS CAULLES;8;83;8303;CABRERO;82;BIOBÍO;2;1;1;1;1;2021;EMERGENTE;1;5;5;3;3;8
2022;4304;4;ESCUELA LOS LEONES;8;83;8303;CABRERO;82;BIOBÍO;2;1;1;1;1;2021;EMERGENTE;1;11;11;2;2;13
2022;4305;2;HACIENDA MONTE ÁGUILA;8;83;8303;CABRERO;82;BIOBÍO;2;1;1;1;1;2021;EMERGENTE;1;3;3;0;0;3
2022;4306;0;ESCUELA EL PROGRESO;8;83;8303;CABRERO;82;BIOBÍO;2;1;1;1;1;2021;EMERGENTE;1;25;25;6;6;31
2022;4307;9;COLEGIO SAN JOSE;8;83;8303;CABRERO;82;BIOBÍO;3;2;0;1;1;2021;AUTONOMO;1;632;632;479;479;1111
2022;4308;7;COLEGIO ABEL INOSTROZA GUTIERREZ;8;83;8303;CABRERO;82;BIOBÍO;3;2;0;1;1;2021;AUTONOMO;1;167;167;113;113;280
2022;4309;5;LICEO DE HUEPIL;8;83;8312;TUCAPEL;82;BIOBÍO;2;1;0;1;1;2022;EMERGENTE;1;272;265;77;75;340
2022;4310;9;LICEO ANDRÉS ALCÁZAR DE TUCAPEL;8;83;8312;TUCAPEL;82;BIOBÍO;2;1;0;1;1;2021;EMERGENTE;1;322;310;65;61;371
2022;4311;7;ESCUELA LOS AVELLANOS;8;83;8312;TUCAPEL;82;BIOBÍO;2;1;1;1;1;2021;EMERGENTE;1;96;96;18;18;114
2022;4312;5;ESCUELA ALEJANDRO PEREZ URBANO;8;83;8312;TUCAPEL;82;BIOBÍO;2;1;1;1;1;2021;EMERGENTE;1;119;119;29;29;148
2022;4314;1;ESCUELA LAS HIJUELAS;8;83;8312;TUCAPEL;82;BIOBÍO;2;1;1;1;1;2021;EMERGENTE;1;6;6;0;0;6
2022;4317;6;ESCUELA LOS AROMOS;8;83;8312;TUCAPEL;82;BIOBÍO;2;1;1;1;1;2021;EMERGENTE;1;14;14;2;2;16
2022;4321;4;ESCUELA LOMAS DE TUCAPEL;8;83;8312;TUCAPEL;82;BIOBÍO;2;1;1;1;1;2021;EMERGENTE;1;7;7;0;0;7
2022;4324;9;LICEO DOCTOR VÍCTOR RÍOS RUIZ;8;83;8302;ANTUCO;82;BIOBÍO;2;1;0;1;1;2021;EMERGENTE;1;438;438;77;77;515
2022;4327;3;ESCUELA VOLCAN ANTUCO;8;83;8302;ANTUCO;82;BIOBÍO;2;1;1;1;1;2021;EMERGENTE;1;23;23;1;1;24
2022;4328;1;ESCUELA BASICA CERRO PILQUE;8;83;8302;ANTUCO;82;BIOBÍO;2;1;1;1;1;2021;EMERGENTE;1;13;13;0;0;13
2022;4330;3;ESCUELA OLGA RIOS DE PINOCHET;8;83;8302;ANTUCO;82;BIOBÍO;2;1;1;1;1;2021;EMERGENTE;1;29;29;3;3;32
2022;4331;1;LICEO BICENTENARIO FRANCISCO BASCUNAN GUERRERO;8;83;8309;QUILLECO;82;BIOBÍO;2;1;0;1;1;2021;EMERGENTE;1;409;409;123;123;532
2022;4333;8;LICEO ISABEL RIQUELME;8;83;8309;QUILLECO;82;BIOBÍO;2;1;0;1;1;2021;EMERGENTE;1;272;272;91;91;363
2022;4334;6;ESCUELA BASICA VILLA MERCEDES;8;83;8309;QUILLECO;82;BIOBÍO;2;1;0;1;1;2021;EN RECUPERACION;1;135;135;37;37;172
2022;4335;4;ESCUELA BASICA NUEVO AMANECER;8;83;8309;QUILLECO;82;BIOBÍO;2;1;1;1;0;2016;SIN SEP;1;3;0;0;0;0
2022;4337;0;ESCUELA BASICA LA HOYADA;8;83;8309;QUILLECO;82;BIOBÍO;2;1;1;1;1;2021;EMERGENTE;1;2;2;1;1;3
2022;4338;9;ESCUELA BASICA CANICURA;8;83;8309;QUILLECO;82;BIOBÍO;2;1;1;1;1;2021;EMERGENTE;1;4;4;2;2;6
2022;4339;7;ESCUELA BASICA CENTINELA;8;83;8309;QUILLECO;82;BIOBÍO;2;1;1;1;0;2016;SIN SEP;1;3;0;0;0;0
2022;4340;0;ESCUELA PROFESORA ALBERTINA SÁNCHEZ VALENZUELA;8;83;8309;QUILLECO;82;BIOBÍO;2;1;1;1;1;2021;EMERGENTE;1;4;4;0;0;4
2022;4341;9;ESCUELA LAS ARENAS;8;83;8309;QUILLECO;82;BIOBÍO;2;1;1;1;0;2016;SIN SEP;1;4;0;0;0;0
2022;4342;7;ESCUELA ERMINDA GOMEZ DE POLIC.;8;83;8309;QUILLECO;82;BIOBÍO;2;1;1;1;1;2021;EMERGENTE;1;10;10;0;0;10
2022;4345;1;ESCUELA BASICA RIO PARDO;8;83;8309;QUILLECO;82;BIOBÍO;2;1;1;1;1;2021;EMERGENTE;1;7;7;3;3;10
2022;4347;8;ESCUELA BLANCA ESTRELLA;8;83;8309;QUILLECO;82;BIOBÍO;2;1;1;1;0;2016;SIN SEP;1;4;0;0;0;0
2022;4348;6;ESCUELA BASICA EL ESFUERZO;8;83;8309;QUILLECO;82;BIOBÍO;2;1;1;1;1;2021;EMERGENTE;1;32;32;5;5;37
2022;4352;4;ESCUELA BÁSICA ENRIQUE BERNSTEIN CARABANTES;8;83;8311;SANTA BÁRBARA;82;BIOBÍO;2;1;0;1;1;2021;EMERGENTE;1;218;214;31;31;245
2022;4353;2;LICEO CARDENAL ANTONIO SAMORE;8;83;8311;SANTA BÁRBARA;82;BIOBÍO;2;1;0;1;1;2022;EMERGENTE;1;321;312;57;55;367
2022;4354;0;ESCUELA DE CONCENTRACIÓN FRONTERIZA RALCO ALTO BIOBÍO;8;83;8314;ALTO BIOBÍO;82;BIOBÍO;2;1;1;1;1;2021;EMERGENTE;1;336;336;35;35;371
2022;4355;9;ESCUELA DE EDUCACIÓN GENERAL BÁSICA EL HUACHI;8;83;8311;SANTA BÁRBARA;82;BIOBÍO;2;1;1;1;1;2021;EMERGENTE;1;57;57;4;4;61
2022;4356;7;ESCUELA LOS BOLDOS;8;83;8311;SANTA BÁRBARA;82;BIOBÍO;2;1;1;1;1;2021;EMERGENTE;1;75;75;17;17;92
2022;4357;5;ESCUELA BASICA VILLACURA;8;83;8311;SANTA BÁRBARA;82;BIOBÍO;2;1;1;1;1;2021;EMERGENTE;1;41;41;2;2;43
2022;4358;3;ESCUELA MARIANO PUGA VEGA;8;83;8311;SANTA BÁRBARA;82;BIOBÍO;2;1;1;1;1;2021;AUTONOMO;1;133;133;7;7;140
2022;4359;1;ESCUELA BASICA MANIL;8;83;8311;SANTA BÁRBARA;82;BIOBÍO;2;1;1;1;1;2021;EMERGENTE;1;79;79;12;12;91
2022;4361;3;ESCUELA BASICA CORCOVADO;8;83;8311;SANTA BÁRBARA;82;BIOBÍO;2;1;1;1;1;2021;EMERGENTE;1;20;20;0;0;20
2022;4365;6;ESCUELA RINCONADA;8;83;8311;SANTA BÁRBARA;82;BIOBÍO;2;1;1;1;1;2021;EMERGENTE;1;23;23;2;2;25
2022;4368;0;ESCUELA LOS NOTROS;8;83;8311;SANTA BÁRBARA;82;BIOBÍO;2;1;1;1;1;2021;EMERGENTE;1;28;28;3;3;31
2022;4372;9;ESCUELA QUILLAILEO;8;83;8311;SANTA BÁRBARA;82;BIOBÍO;2;1;1;1;1;2021;EMERGENTE;1;27;27;1;1;28
2022;4374;5;ESCUELA BASICA PITRIL;8;83;8314;ALTO BIOBÍO;82;BIOBÍO;2;1;1;1;1;2021;EN RECUPERACION;1;114;114;2;2;116
2022;4375;3;ESCUELA RALCO LEPOY;8;83;8314;ALTO BIOBÍO;82;BIOBÍO;2;1;1;1;1;2021;EN RECUPERACION;1;176;176;1;1;177
2022;4379;6;ESCUELA CALLAQUI;8;83;8314;ALTO BIOBÍO;82;BIOBÍO;2;1;1;1;1;2021;EMERGENTE;1;139;139;5;5;144
2022;4381;8;CENTRO DE LENGUAJE Y APRENDIZAJE;8;83;8311;SANTA BÁRBARA;82;BIOBÍO;3;2;0;1;0;0;SIN SEP;1;27;0;3;0;0
2022;4382;6;COLEGIO SANTA BARBARA;8;83;8311;SANTA BÁRBARA;82;BIOBÍO;3;2;0;1;1;2021;EMERGENTE;1;426;426;158;158;584
2022;4386;9;ESCUELA PARTICULAR EDGARDO SOLAR ACUÑA;8;83;8314;ALTO BIOBÍO;82;BIOBÍO;3;2;1;1;0;2016;SIN SEP;1;17;0;0;0;0
2022;4387;7;ESCUELA LAS PARCELAS;8;83;8301;LOS ÁNGELES;82;BIOBÍO;3;2;1;1;1;2021;EN RECUPERACION;1;117;117;23;23;140
2022;4389;3;ESCUELA PARTICULAR TRAPA TRAPA;8;83;8314;ALTO BIOBÍO;82;BIOBÍO;3;2;1;1;1;2021;EN RECUPERACION;1;59;59;0;0;59
2022;4391;5;ESCUELA EL CASTILLO;8;83;8311;SANTA BÁRBARA;82;BIOBÍO;3;2;1;1;1;2021;EMERGENTE;1;57;57;11;11;68
2022;4392;3;LICEO BICENTENARIO VALLE DEL SOL QUILACO;8;83;8308;QUILACO;82;BIOBÍO;2;1;0;1;1;2021;EMERGENTE;1;361;361;58;58;419
2022;4393;1;ESCUELA BASICA RUCALHUE;8;83;8308;QUILACO;82;BIOBÍO;2;1;1;1;1;2021;EMERGENTE;1;31;31;3;3;34
2022;4395;8;ESCUELA BASICA CERRO EL PADRE;8;83;8308;QUILACO;82;BIOBÍO;2;1;1;1;1;2021;EMERGENTE;1;0;0;1;1;1
2022;4396;6;ESCUELA BASICA CAMPAMENTO;8;83;8308;QUILACO;82;BIOBÍO;2;1;1;1;1;2021;EMERGENTE;1;20;20;0;0;20
2022;4398;2;ESCUELA BASICA DE BELLAVISTA;8;83;8308;QUILACO;82;BIOBÍO;2;1;1;1;1;2021;EMERGENTE;1;5;5;0;0;5
2022;4402;4;ESCUELA BASICA LONCOPANGUE;8;83;8308;QUILACO;82;BIOBÍO;2;1;1;1;1;2021;EMERGENTE;1;53;53;4;4;57
2022;4404;0;LICEO MIGUEL ÁNGEL CERDA LEIVA;8;83;8305;MULCHÉN;82;BIOBÍO;2;1;0;1;1;2022;EMERGENTE;1;372;372;214;214;586
2022;4405;9;ESCUELA BLANCO ENCALADA;8;83;8305;MULCHÉN;82;BIOBÍO;2;1;0;1;1;2021;EMERGENTE;1;316;316;123;123;439
2022;4406;7;ESCUELA BASICA MULCHEN;8;83;8305;MULCHÉN;82;BIOBÍO;2;1;0;1;1;2021;EMERGENTE;1;426;426;229;229;655
2022;4407;5;ESCUELA IGNACIO VERDUGO CAVADA;8;83;8305;MULCHÉN;82;BIOBÍO;2;1;0;1;1;2021;EMERGENTE;1;221;221;50;50;271
2022;4408;3;LICEO CRISOL;8;83;8305;MULCHÉN;82;BIOBÍO;2;1;0;1;1;2021;EMERGENTE;1;469;469;73;73;542
2022;4409;1;ESCUELA SACERDOTE ALEJANDRO MANERA;8;83;8305;MULCHÉN;82;BIOBÍO;2;1;0;1;1;2021;EMERGENTE;1;217;217;57;57;274
2022;4410;5;ESCUELA ARTÍSTICA VILLA LAS PEÑAS;8;83;8305;MULCHÉN;82;BIOBÍO;2;1;0;1;1;2021;EMERGENTE;1;196;196;21;21;217
2022;4412;1;ESCUELA ALHUELEMU;8;83;8305;MULCHÉN;82;BIOBÍO;2;1;1;1;1;2021;EMERGENTE;1;17;17;1;1;18
2022;4414;8;ESCUELA BASICA MUNILQUE IZAURIETA;8;83;8305;MULCHÉN;82;BIOBÍO;2;1;1;1;1;2021;EMERGENTE;1;26;26;2;2;28
